YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,REGION,STATEFIP,STRATA,GQ,PERNUM,PERWT,FAMUNIT,MOMLOC,POPLOC,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,BPL,BPLD,MBPL,MBPLD,FBPL,FBPLD,SCHOOL,SCHLMNTH,LIT,OCC,OCCSCORE,StateName,BirthplaceName,OccupationTitle
1900,190002,6887201,100.0,1900068872011,32,28,83312815101,1,5,100.0,1,1,0,3,301,1,13,6,2,200,28,2800,28,2800,28,2800,1,99.0,4,1,9,Mississippi,Mississippi,Farm laborers
1900,190002,207801,100.0,1900002078011,32,1,2510108103,1,6,100.0,1,2,1,3,301,1,15,6,2,200,1,100,1,100,1,100,1,99.0,4,1,9,Alabama,Alabama,Farm laborers
1900,190002,13836801,101.0,1900138368011,31,51,169915100901,1,1,101.0,1,0,0,1,101,2,37,6,2,200,51,5100,51,5100,51,5100,1,99.0,3,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,13237601,101.0,1900132376011,33,48,162514811302,1,7,101.0,1,2,1,3,301,2,7,6,2,200,48,4800,13,1300,13,1300,1,99.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,9683201,100.0,1900096832011,31,37,119413706500,1,6,100.0,1,0,0,7,701,1,80,5,2,200,37,3700,37,3700,37,3700,1,99.0,1,310,0,North Carolina,North Carolina,
1900,190002,9602601,100.0,1900096026011,31,37,118313701502,1,4,100.0,1,0,0,10,1041,2,75,5,2,200,37,3700,37,3700,37,3700,1,99.0,1,1,9,North Carolina,North Carolina,Farm laborers
1900,190002,12579501,100.0,1900125795011,31,45,153824507500,1,3,100.0,1,2,1,3,301,1,13,6,2,200,45,4500,45,4500,45,4500,1,99.0,1,5,14,South Carolina,South Carolina,Laborers (not farm)
1900,190002,1418601,100.0,1900014186011,31,12,17111206302,1,4,100.0,1,2,1,3,301,1,2,6,2,200,12,1200,12,1200,12,1200,1,99.0,0,999,0,Georgia,Georgia,Not in labor force / missing
1900,190002,9840301,101.0,1900098403011,31,37,121423715500,1,11,101.0,1,2,1,3,301,1,1,6,2,200,37,3700,37,3700,37,3700,1,99.0,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,9753101,101.0,1900097531011,31,37,120313710300,1,12,101.0,1,0,0,9,901,1,0,6,2,200,37,3700,37,3700,37,3700,1,99.0,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,12610001,100.0,1900126100011,31,45,154224508500,1,7,100.0,1,0,0,9,901,2,16,6,2,200,45,4500,45,4500,45,4500,2,5.0,4,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,12856601,100.0,1900128566011,32,47,157524706702,1,6,100.0,1,2,1,3,301,2,4,6,2,200,47,4700,47,4700,47,4700,1,99.0,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,1593701,100.0,1900015937011,31,13,19121308702,1,1,100.0,1,0,0,1,101,2,41,5,2,200,13,1300,37,3700,37,3700,1,99.0,1,5,14,Illinois,Illinois,Laborers (not farm)
1900,190002,12587201,101.0,1900125872011,31,45,153924507900,1,9,101.0,1,2,1,3,301,1,10,6,2,200,45,4500,45,4500,45,4500,2,3.0,1,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,8003301,100.0,1900080033011,12,34,96823401302,1,7,100.0,2,0,0,12,1211,2,25,2,2,200,24,2400,24,2400,24,2400,1,99.0,4,29,6,New Jersey,Maryland,Other laborers
1900,190002,1748301,100.0,1900017483011,31,13,21021319300,1,2,100.0,1,0,0,2,201,2,17,1,2,200,13,1300,13,1300,13,1300,1,99.0,4,1,9,Illinois,Illinois,Farm laborers
1900,190002,1620401,100.0,1900016204011,31,13,19511311302,1,5,100.0,1,0,1,3,301,1,12,6,2,200,13,1300,13,1300,13,1300,2,3.0,4,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,445701,100.0,1900004457011,33,5,5610503301,1,3,100.0,1,2,1,3,302,1,10,6,2,200,5,500,45,4500,45,4500,2,1.0,1,304,0,Arkansas,Arkansas,No occupation reported / retired
1900,190002,13533201,100.0,1900135332011,33,48,166124834901,1,2,100.0,1,0,0,2,201,2,27,1,2,200,48,4800,21,2100,21,2100,1,99.0,4,40,4,Texas,Texas,Cook
1900,190002,41601,101.0,1900000416011,32,1,610101700,1,8,101.0,1,2,1,3,301,2,0,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,7365301,100.0,1900073653011,22,29,88822918902,1,6,100.0,1,2,1,3,301,2,15,6,2,200,29,2900,29,2900,29,2900,2,6.0,4,304,0,Missouri,Missouri,No occupation reported / retired
1900,190002,1747401,101.0,1900017474011,31,13,21021319100,1,6,101.0,1,2,1,3,301,2,3,6,2,200,13,1300,13,1300,13,1300,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,1787601,100.0,1900017876011,31,13,21421321503,1,4,100.0,1,2,1,3,301,1,0,6,2,200,13,1300,13,1300,1,100,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,13974601,100.0,1900139746011,31,51,171715111501,1,2,100.0,1,1,0,3,301,2,24,2,2,200,51,5100,51,5100,51,5100,1,99.0,4,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,12941001,100.0,1900129410011,32,47,158624711302,1,1,100.0,1,0,0,1,101,1,63,1,2,200,47,4700,47,4700,47,4700,1,99.0,1,200,29,Tennessee,Tennessee,
1900,190002,192401,100.0,1900001924011,32,1,2320107501,1,3,100.0,1,2,1,3,301,1,11,6,2,200,1,100,1,100,1,100,2,4.0,4,1,9,Alabama,Alabama,Farm laborers
1900,190002,6808801,101.0,1900068088011,32,28,82322810700,1,4,101.0,1,2,1,3,301,1,2,6,2,200,28,2800,28,2800,28,2800,1,99.0,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,326801,100.0,1900003268011,32,1,4010111902,1,3,100.0,1,2,1,3,301,1,2,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,4711401,100.0,1900047114011,33,22,56912206500,1,4,100.0,1,2,1,3,301,1,12,6,2,200,22,2200,22,2200,21,2100,1,99.0,1,1,9,Louisiana,Louisiana,Farm laborers
1900,190002,1580801,100.0,1900015808011,31,13,19011307702,1,1,100.0,1,0,0,1,101,1,35,1,2,200,13,1300,13,1300,13,1300,1,99.0,4,5,14,Illinois,Illinois,Laborers (not farm)
1900,190002,1876901,100.0,1900018769011,31,13,22511328501,1,3,100.0,1,2,1,3,301,2,15,6,2,200,13,1300,13,1300,13,1300,1,99.0,1,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,4365201,100.0,1900043652011,32,21,52812110700,2,10,100.0,5,0,0,12,1202,1,18,6,2,200,21,2100,21,2100,21,2100,1,99.0,4,207,24,Massachusetts,Massachusetts,Blacksmiths
1900,190002,4509401,100.0,1900045094011,32,21,54522117701,1,1,100.0,1,0,0,1,101,1,23,1,2,200,18,1800,18,1800,18,1800,1,99.0,4,39,20,Massachusetts,,Porters and janitors
1900,190002,12555601,100.0,1900125556011,31,45,153514506703,1,2,100.0,1,0,1,3,301,2,25,6,2,200,45,4500,45,4500,45,4500,1,99.0,1,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,6738001,100.0,1900067380011,32,28,81512807500,1,2,100.0,1,1,0,3,301,2,13,6,2,200,28,2800,28,2800,28,2800,2,9.0,1,29,6,Mississippi,Mississippi,Other laborers
1900,190002,14003801,100.0,1900140038011,31,51,172015112901,1,1,100.0,1,0,0,1,101,2,39,6,2,200,37,3700,37,3700,37,3700,1,99.0,4,40,4,Virginia,North Carolina,Cook
1900,190002,1704501,101.0,1900017045011,31,13,20511315300,1,1,101.0,1,0,0,1,101,1,49,1,2,200,13,1300,13,1300,13,1300,1,99.0,1,39,20,Illinois,Illinois,Porters and janitors
1900,190002,2239301,100.0,1900022393011,21,17,28511703101,1,2,100.0,1,0,0,2,201,2,29,1,2,200,18,1800,18,1800,18,1800,1,99.0,4,999,0,Kentucky,,Not in labor force / missing
1900,190002,7456101,100.0,1900074561011,22,29,90212919502,1,1,100.0,1,0,0,1,101,1,54,1,2,200,29,2900,21,2100,21,2100,1,99.0,1,5,14,Missouri,Missouri,Laborers (not farm)
1900,190002,5168402,100.0,1900051684021,31,24,62112401500,1,7,100.0,2,0,0,12,1211,2,12,6,2,200,24,2400,24,2400,24,2400,1,99.0,1,46,6,Maryland,Maryland,
1900,190002,3158401,101.0,1900031584011,21,18,38921809700,4,5,0.0,1,2,1,3,303,1,13,6,2,200,17,1700,17,1700,260,26020,2,9.0,4,304,0,,Kentucky,No occupation reported / retired
1900,190002,1495001,100.0,1900014950011,31,13,18011301901,1,4,100.0,4,0,0,12,1203,1,22,6,2,200,37,3700,37,3700,37,3700,1,99.0,1,11,20,Illinois,North Carolina,
1900,190002,4698501,100.0,1900046985011,33,22,56712205501,1,2,100.0,1,0,0,2,201,2,45,1,2,200,22,2200,22,2200,22,2200,1,99.0,1,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,398001,101.0,1900003980011,33,5,4910500301,1,6,101.0,1,4,0,9,901,1,1,6,2,200,5,500,5,500,5,500,1,99.0,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1900,190002,13064501,100.0,1900130645011,32,47,160214716700,1,1,100.0,1,0,0,1,101,1,19,6,2,200,47,4700,47,4700,47,4700,1,99.0,4,34,20,Tennessee,Tennessee,
1900,190002,13100701,100.0,1900131007011,32,47,160614718702,1,3,100.0,1,2,1,3,301,1,8,6,2,200,47,4700,47,4700,47,4700,1,99.0,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,4797801,100.0,1900047978011,33,22,57812207903,1,8,100.0,1,2,1,3,301,2,3,6,2,200,22,2200,22,2200,22,2200,1,99.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,1366001,100.0,1900013660011,31,12,16511200101,1,3,100.0,1,2,1,3,301,2,17,6,2,200,12,1200,13,1300,42,4200,2,4.0,4,304,0,Georgia,Georgia,No occupation reported / retired
1900,190002,29401,101.0,1900000294011,32,1,410101103,1,4,101.0,1,2,1,3,301,1,5,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,12873001,100.0,1900128730011,32,47,157724707502,1,3,100.0,1,2,1,3,301,2,0,6,2,200,47,4700,47,4700,47,4700,1,99.0,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,12957101,100.0,1900129571011,32,47,158824711900,1,5,100.0,1,2,1,3,301,2,14,6,2,200,47,4700,47,4700,47,4700,2,3.0,4,304,0,Tennessee,Tennessee,No occupation reported / retired
1900,190002,1847701,100.0,1900018477011,31,13,22211326102,1,1,100.0,1,0,0,1,101,1,32,1,2,200,13,1300,13,1300,13,1300,1,99.0,4,5,14,Illinois,Illinois,Laborers (not farm)
1900,190002,6690101,100.0,1900066901011,32,28,80922804900,1,8,100.0,3,0,0,12,1211,1,19,6,2,200,28,2800,28,2800,28,2800,1,99.0,4,1,9,Mississippi,Mississippi,Farm laborers
1900,190002,13835501,101.0,1900138355011,31,51,169915100900,1,4,101.0,1,2,0,9,901,2,6,6,2,200,51,5100,51,5100,51,5100,1,99.0,0,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,14081401,100.0,1900140814011,31,51,172925118302,1,4,100.0,1,2,1,3,301,1,13,6,2,200,51,5100,51,5100,51,5100,1,99.0,4,1,9,Virginia,Virginia,Farm laborers
1900,190002,12886902,100.0,1900128869021,32,47,157924708502,1,3,100.0,1,2,1,3,301,1,17,6,2,200,47,4700,47,4700,47,4700,1,99.0,4,1,9,Tennessee,Tennessee,Farm laborers
1900,190002,649601,100.0,1900006496011,33,5,8010514703,1,3,100.0,1,0,1,3,301,1,15,6,2,200,5,500,47,4700,47,4700,1,99.0,1,39,20,Arkansas,Arkansas,Porters and janitors
1900,190002,12423101,101.0,1900124231011,31,45,151824501302,1,5,101.0,1,2,1,3,301,2,19,6,2,200,45,4500,45,4500,45,4500,1,99.0,1,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,4797801,100.0,1900047978011,33,22,57812207903,1,1,100.0,1,0,0,1,101,1,35,1,2,200,22,2200,45,4500,22,2200,1,99.0,4,5,14,Louisiana,Louisiana,Laborers (not farm)
1900,190002,4140201,100.0,1900041402011,22,20,50022017702,1,5,100.0,1,1,0,3,301,1,13,6,2,200,20,2000,28,2800,45,4500,2,8.0,4,304,0,,,No occupation reported / retired
1900,190002,13654301,100.0,1900136543011,33,48,167624847300,1,3,100.0,1,2,1,3,301,1,5,6,2,200,48,4800,48,4800,48,4800,1,99.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,313201,100.0,1900003132011,32,1,3810111302,1,5,100.0,1,3,0,9,901,1,10,6,2,200,1,100,1,100,1,100,1,99.0,1,1,9,Alabama,Alabama,Farm laborers
1900,190002,4847101,100.0,1900048471011,33,22,58322210701,1,1,100.0,1,0,0,1,101,1,57,1,2,200,22,2200,22,2200,22,2200,1,99.0,1,5,14,Louisiana,Louisiana,Laborers (not farm)
1900,190002,1840701,101.0,1900018407011,31,13,22111325902,1,1,101.0,1,0,0,1,101,1,61,1,2,200,1,100,1,100,1,100,1,99.0,1,5,14,Illinois,Alabama,Laborers (not farm)
1900,190002,1848201,100.0,1900018482011,31,13,22211326102,1,3,100.0,1,2,1,3,301,1,21,6,2,200,13,1300,13,1300,13,1300,1,99.0,1,39,20,Illinois,Illinois,Porters and janitors
1900,190002,9600801,100.0,1900096008011,31,37,118313701501,1,1,100.0,1,0,0,1,101,2,75,5,2,200,37,3700,37,3700,37,3700,1,99.0,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,10279901,101.0,1900102799011,21,39,126823904901,1,4,101.0,1,0,0,6,601,2,52,5,2,200,39,3900,51,5100,51,5100,1,99.0,1,999,0,Ohio,Ohio,Not in labor force / missing
1900,190002,1632501,100.0,1900016325011,31,13,19611311502,1,4,100.0,1,2,1,3,301,1,14,6,2,200,13,1300,13,1300,45,4500,1,99.0,1,1,9,Illinois,Illinois,Farm laborers
1900,190002,1428001,101.0,1900014280011,31,12,17211206902,1,6,101.0,2,0,0,12,1202,1,22,6,2,200,13,1300,13,1300,13,1300,1,99.0,4,11,20,Georgia,Illinois,
1900,190002,9722101,100.0,1900097221011,31,37,119913708300,1,1,100.0,1,0,0,1,101,1,62,1,2,200,37,3700,37,3700,37,3700,1,99.0,1,5,14,North Carolina,North Carolina,Laborers (not farm)
1900,190002,59201,100.0,1900000592011,32,1,810102500,1,6,100.0,1,2,1,3,301,1,10,6,2,200,1,100,1,100,1,100,2,5.0,4,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,1392001,100.0,1900013920011,31,12,16821203100,1,1,100.0,1,0,0,1,101,2,23,6,2,200,13,1300,13,1300,13,1300,1,99.0,4,29,16,Georgia,Illinois,Other laborers
1900,190002,9757601,100.0,1900097576011,31,37,120323710900,1,2,100.0,1,0,0,2,201,1,30,1,2,200,37,3700,37,3700,37,3700,1,99.0,1,1,9,North Carolina,North Carolina,Farm laborers
1900,190002,4842701,100.0,1900048427011,33,22,58322210700,1,3,100.0,1,0,0,10,1031,2,8,6,2,200,22,2200,22,2200,21,2100,2,4.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,1389601,100.0,1900013896011,31,12,16811203102,1,3,100.0,1,2,1,3,301,1,7,6,2,200,12,1200,45,4500,12,1200,1,99.0,0,999,0,Georgia,Georgia,Not in labor force / missing
1900,190002,6855501,100.0,1900068555011,32,28,82922813701,1,8,100.0,1,2,1,3,301,1,3,6,2,200,28,2800,28,2800,28,2800,1,99.0,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,6787501,100.0,1900067875011,32,28,82112809501,1,12,100.0,1,2,1,3,301,2,7,6,2,200,28,2800,28,2800,28,2800,2,2.0,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,10256901,101.0,1900102569011,21,39,126613904700,1,3,101.0,1,2,1,3,301,1,4,6,2,200,39,3900,39,3900,39,3900,1,99.0,0,999,0,Ohio,Ohio,Not in labor force / missing
1900,190002,12038401,101.0,1900120384011,12,42,147124210100,1,3,101.0,2,0,0,12,1202,1,36,6,2,200,10,1000,10,1000,10,1000,1,99.0,4,37,19,Pennsylvania,,
1900,190002,14132201,100.0,1900141322011,31,51,173625173001,1,4,100.0,1,0,1,3,301,2,29,6,2,200,51,5100,51,5100,51,5100,1,99.0,4,40,4,Virginia,Virginia,Cook
1900,190002,222001,100.0,1900002220011,32,1,2720108700,1,8,100.0,1,2,1,3,301,2,7,6,2,200,1,100,1,100,13,1300,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,3331401,100.0,1900033314011,21,18,40711816302,4,6,100.0,6,0,0,12,1202,1,29,6,2,200,21,2100,21,2100,51,5100,1,99.0,1,90,23,,Massachusetts,
1900,190002,6910101,100.0,1900069101011,32,28,83512816302,1,6,100.0,1,0,0,9,901,2,8,6,2,200,28,2800,28,2800,28,2800,1,99.0,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,276501,101.0,1900002765011,32,1,3420110100,1,3,101.0,1,2,1,3,301,2,18,6,2,200,1,100,1,100,1,100,1,99.0,4,1,9,Alabama,Alabama,Farm laborers
1900,190002,9636201,100.0,1900096362011,31,37,118813703700,1,2,100.0,1,0,0,2,201,2,39,1,2,200,37,3700,37,3700,37,3700,1,99.0,1,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,5066401,101.0,1900050664011,31,24,60822451001,1,6,101.0,1,2,1,3,301,2,4,6,2,200,24,2400,42,4200,24,2400,1,99.0,0,999,0,Maryland,Maryland,Not in labor force / missing
1900,190002,1577501,100.0,1900015775011,31,13,19011307700,1,7,100.0,2,0,0,12,1203,2,20,6,2,200,13,1300,13,1300,13,1300,1,99.0,1,1,9,Illinois,Illinois,Farm laborers
1900,190002,1525101,100.0,1900015251011,31,13,18311303302,1,3,100.0,1,2,1,3,301,1,1,6,2,200,13,1300,13,1300,13,1300,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,13542801,100.0,1900135428011,33,48,166314836100,1,2,100.0,1,0,0,2,201,2,22,1,2,200,22,2200,1,100,1,100,1,99.0,4,999,0,Texas,Louisiana,Not in labor force / missing
1900,190002,9865401,100.0,1900098654011,31,37,121713716302,1,3,100.0,1,2,1,3,301,2,20,6,2,200,37,3700,37,3700,37,3700,2,4.0,4,304,0,North Carolina,North Carolina,No occupation reported / retired
1900,190002,6901,100.0,1900000069011,32,1,120100500,1,4,100.0,1,2,1,3,301,2,14,6,2,200,1,100,13,1300,13,1300,1,99.0,1,1,9,Alabama,Alabama,Farm laborers
1900,190002,4866501,100.0,1900048665011,33,22,58612211901,1,4,100.0,1,2,1,3,301,1,18,6,2,200,22,2200,22,2200,1,100,1,99.0,4,1,9,Louisiana,Louisiana,Farm laborers
1900,190002,12593301,100.0,1900125933011,31,45,154014507901,1,2,100.0,1,0,0,2,201,2,39,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,13168501,100.0,1900131685011,33,48,161414804102,1,1,100.0,1,0,0,1,101,2,27,2,2,200,48,4800,48,4800,13,1300,1,99.0,4,40,4,Texas,Texas,Cook
1900,190002,6745301,100.0,1900067453011,32,28,81612807902,1,1,100.0,1,0,0,1,101,1,34,1,2,200,28,2800,28,2800,28,2800,1,99.0,1,5,14,Mississippi,Mississippi,Laborers (not farm)
1900,190002,1711301,100.0,1900017113011,31,13,20611315902,1,2,100.0,1,0,0,2,201,2,54,1,2,200,13,1300,13,1300,13,1300,1,99.0,1,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,8228801,100.0,1900082288011,41,35,99923500500,1,1,100.0,1,0,0,1,101,1,42,1,2,200,48,4800,51,5100,28,2800,1,99.0,4,37,19,,Texas,
1900,190002,12952804,100.0,1900129528041,32,47,158814711900,3,1,100.0,1,0,0,13,1301,1,60,6,2,200,47,4700,47,4700,47,4700,1,99.0,1,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,3082501,101.0,1900030825011,21,18,38121808300,1,2,101.0,1,0,0,2,201,2,39,1,2,200,18,1800,18,1800,18,1800,1,99.0,4,999,0,,,Not in labor force / missing
1900,190002,11900301,100.0,1900119003011,12,42,145424210101,4,6,100.0,6,0,0,12,1203,2,28,2,2,200,24,2400,24,2400,24,2400,1,99.0,4,303,0,Pennsylvania,Maryland,
1900,190002,1543901,100.0,1900015439011,31,13,18511305103,1,3,100.0,1,2,1,3,301,2,24,6,2,200,13,1300,13,1300,13,1300,1,99.0,4,26,26,Illinois,Illinois,
1900,190002,487801,101.0,1900004878011,33,5,6020505702,1,9,101.0,2,0,0,12,1211,2,19,6,2,200,5,500,5,500,5,500,1,99.0,4,29,6,Arkansas,Arkansas,Other laborers
1900,190002,6766401,100.0,1900067664011,32,28,81812808702,1,4,100.0,1,2,1,3,301,1,12,6,2,200,28,2800,28,2800,28,2800,2,1.0,3,1,9,Mississippi,Mississippi,Farm laborers
1900,190002,265501,100.0,1900002655011,32,1,3220109901,1,2,100.0,1,0,0,2,201,2,60,1,2,200,1,100,1,100,1,100,1,99.0,1,1,9,Alabama,Alabama,Farm laborers
1900,190002,5111801,100.0,1900051118011,31,24,61412451002,1,5,100.0,1,0,0,9,901,2,15,6,2,200,24,2400,150,15050,24,2400,2,8.0,4,304,0,Maryland,Maryland,No occupation reported / retired
1900,190002,348301,100.0,1900003483011,32,1,4220112502,1,6,100.0,1,1,0,3,301,2,21,6,2,200,1,100,48,4800,51,5100,1,99.0,4,40,4,Alabama,Alabama,Cook
1900,190002,9128304,100.0,1900091283041,12,36,112613606101,1,3,100.0,1,2,1,3,301,2,15,6,2,200,45,4500,45,4500,35,3500,1,99.0,4,999,0,New York,South Carolina,Not in labor force / missing
1900,190002,1666601,100.0,1900016666011,31,13,20021312702,1,3,100.0,1,2,1,3,301,1,27,6,2,200,5,500,1,100,1,100,1,99.0,1,39,20,Illinois,Arkansas,Porters and janitors
1900,190002,540101,100.0,1900005401011,33,5,6710508500,1,2,100.0,1,0,0,2,201,2,29,1,2,200,45,4500,47,4700,47,4700,1,99.0,4,999,0,Arkansas,South Carolina,Not in labor force / missing
1900,190002,12982301,100.0,1900129823011,32,47,159124713102,1,2,100.0,1,0,0,2,201,2,41,1,2,200,47,4700,47,4700,47,4700,1,99.0,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,6643601,100.0,1900066436011,32,28,80412802100,1,2,100.0,1,0,0,7,701,1,36,6,2,200,28,2800,28,2800,28,2800,1,99.0,4,197,32,Mississippi,Mississippi,
1900,190002,4848801,100.0,1900048488011,33,22,58322210701,1,5,100.0,1,2,1,3,301,1,9,6,2,200,22,2200,22,2200,22,2200,1,99.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,507601,101.0,1900005076011,33,5,6310506902,1,6,101.0,1,2,1,3,301,2,10,6,2,200,5,500,28,2800,28,2800,1,99.0,3,1,9,Arkansas,Arkansas,Farm laborers
1900,190002,13994101,100.0,1900139941011,31,51,171935112900,1,2,100.0,1,0,0,2,201,2,42,1,2,200,37,3700,37,3700,37,3700,1,99.0,1,29,16,Virginia,North Carolina,Other laborers
1900,190002,1516801,101.0,1900015168011,31,13,18211303502,1,1,101.0,1,2,0,1,101,1,20,6,2,200,13,1300,13,1300,13,1300,1,99.0,1,5,14,Illinois,Illinois,Laborers (not farm)
1900,190002,13161101,100.0,1900131611011,33,48,161324803702,1,3,100.0,1,1,0,3,301,2,2,6,2,200,48,4800,48,4800,48,4800,1,99.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,12718501,101.0,1900127185011,32,47,155714700502,1,3,101.0,1,2,1,3,301,2,17,6,2,200,47,4700,47,4700,37,3700,1,99.0,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,13304901,100.0,1900133049011,33,48,163424814900,1,5,100.0,1,1,0,3,301,2,14,6,2,200,48,4800,48,4800,48,4800,2,4.0,4,304,0,Texas,Texas,No occupation reported / retired
1900,190002,12474801,101.0,1900124748011,31,45,152524503100,1,1,101.0,1,0,0,1,101,1,39,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,300101,101.0,1900003001011,32,1,3710110901,1,1,101.0,1,0,0,1,101,1,45,1,2,200,1,100,1,100,45,4500,1,99.0,1,5,14,Alabama,Alabama,Laborers (not farm)
1900,190002,13019801,100.0,1900130198011,32,47,159624715702,1,7,100.0,1,2,1,3,301,1,13,6,2,200,47,4700,45,4500,45,4500,1,99.0,4,1,9,Tennessee,Tennessee,Farm laborers
1900,190002,4844301,100.0,1900048443011,33,22,58322210700,1,5,100.0,1,2,1,3,301,1,1,6,2,200,22,2200,37,3700,22,2200,1,99.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,12916401,100.0,1900129164011,32,47,158324709702,1,6,100.0,1,2,1,3,301,1,0,6,2,200,47,4700,47,4700,47,4700,1,99.0,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,13312701,100.0,1900133127011,33,48,163524815701,1,2,100.0,1,0,0,2,201,2,50,1,2,200,28,2800,28,2800,28,2800,1,99.0,1,999,0,Texas,Mississippi,Not in labor force / missing
1900,190002,1523401,100.0,1900015234011,31,13,18311303302,1,8,100.0,1,2,1,3,301,1,2,6,2,200,13,1300,13,1300,13,1300,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,13568901,101.0,1900135689011,33,48,166614839500,1,4,101.0,1,2,1,3,301,1,20,5,2,200,48,4800,48,4800,1,100,1,99.0,4,1,9,Texas,Texas,Farm laborers
1900,190002,6662001,100.0,1900066620011,32,28,80612802702,1,1,100.0,1,0,0,1,101,1,52,1,2,200,47,4700,47,4700,47,4700,1,99.0,1,5,14,Mississippi,Tennessee,Laborers (not farm)
1900,190002,13598601,100.0,1900135986011,33,48,167014842301,1,1,100.0,1,0,0,1,101,1,28,1,2,200,48,4800,1,100,13,1300,1,99.0,4,5,14,Texas,Texas,Laborers (not farm)
